Senior Citizen,Partner,Tenure,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn,Age,Married,Number of Dependents,CLTV,Population,Internet Service_Fiber optic,Internet Service_No,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,53,0,0,4451,22085,False,True,True,False,False,False,False
0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,0,28,0,0,4806,51348,False,False,True,False,False,False,True
0,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,0,26,1,0,5643,50047,False,False,True,False,False,False,True
0,1,1,1,0,0,0,0,0,1,0,0,55.2,55.2,1,22,1,0,3638,23646,False,False,False,False,False,False,True
0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,0,62,0,0,3233,29387,True,False,False,False,True,False,False
0,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,0,22,1,0,5698,13129,False,False,False,True,True,False,False
0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,0,49,0,0,6370,18112,True,False,False,True,True,False,False
0,0,50,1,0,1,1,0,1,0,1,1,93.5,4747.5,0,64,0,0,6367,11517,True,False,False,False,True,False,False
0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1,40,0,1,2484,25882,True,False,False,False,False,False,True
0,0,72,1,0,0,0,0,0,0,0,0,20.25,1566.9,0,62,0,0,5733,29245,False,True,False,True,True,False,False
0,0,29,1,1,0,0,0,0,0,0,0,25.15,702.0,0,47,0,0,5491,18539,False,True,False,False,False,True,False
0,0,2,1,1,0,1,0,0,0,0,1,54.4,114.1,1,22,0,0,2556,36625,False,False,False,False,False,False,True
0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,0,41,0,0,3180,16996,False,False,False,True,False,False,True
0,1,18,1,1,0,0,0,0,0,0,1,73.15,1305.95,0,42,1,0,4283,26157,True,False,False,False,False,True,False
1,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,1,78,0,1,5980,57146,True,False,False,False,False,True,False
0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,0,40,0,0,4272,45358,False,True,False,True,False,False,True
0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,0,37,0,0,4530,27453,False,False,False,True,False,False,False
0,0,72,1,1,0,1,1,1,1,1,0,109.2,7878.3,0,49,0,0,4551,39064,True,False,False,True,False,False,False
0,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,0,38,1,0,5246,57775,False,False,True,False,True,False,False
1,1,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,0,77,1,0,5348,76890,True,False,False,False,False,True,False
1,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,0,68,0,0,5557,66754,False,False,False,False,False,True,False
1,0,4,1,0,1,0,0,0,0,0,0,75.35,273.4,0,66,0,0,4033,75319,True,False,False,False,False,True,False
0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,0,35,0,0,5043,34716,False,False,True,False,False,False,True
1,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,1,65,0,0,4616,33817,True,False,False,False,False,True,False
0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,1,37,0,0,5687,17554,False,False,False,False,False,False,True
0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,0,28,0,0,2887,25068,True,False,True,False,False,True,False
0,1,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,0,27,1,0,5561,51970,True,False,True,False,False,True,False
0,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,47,1,0,5687,30211,True,False,False,False,False,True,False
1,1,1,0,0,0,1,0,0,1,0,0,40.2,40.2,1,77,1,0,5828,62660,False,False,False,False,False,True,False
0,0,32,1,1,0,1,1,1,1,1,0,83.7,2633.3,0,56,0,0,3945,45645,False,False,True,False,True,False,False
0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0,29,0,0,3768,23079,False,True,False,False,False,False,True
0,1,67,0,0,0,1,1,1,1,1,1,59.55,4103.9,0,19,1,0,4478,12937,False,False,False,True,False,True,False
0,1,61,1,1,1,1,1,1,1,1,0,115.1,7008.15,0,42,1,1,6090,25135,True,False,False,True,True,False,False
0,0,50,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,46,0,0,5068,24973,True,False,True,False,True,False,False
0,1,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,41,1,0,4884,84965,False,False,False,False,True,False,False
1,1,29,0,0,1,0,1,0,0,1,1,45.0,1228.65,0,69,1,0,3094,53686,False,False,False,False,False,True,False
1,0,3,0,0,0,0,1,0,0,1,1,41.15,132.2,1,67,0,0,2314,30802,False,False,False,False,False,True,False
1,0,13,1,1,0,1,1,0,1,1,1,106.9,1364.3,1,68,0,0,2494,46342,True,False,False,False,False,True,False
1,1,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,79,1,0,4429,35530,True,False,False,False,False,True,False
0,0,31,0,0,1,1,0,1,0,1,1,49.85,1520.1,0,35,0,0,2539,18980,False,False,False,True,False,False,False
0,1,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,57,1,0,4885,33280,True,False,True,False,False,False,True
0,1,61,1,1,1,1,1,1,1,1,0,88.1,5526.75,0,62,1,0,5152,26933,False,False,False,True,False,False,True
0,0,50,1,1,0,0,0,0,0,0,0,24.9,1195.25,0,64,0,0,4297,47,False,True,False,True,False,False,False
1,0,19,1,0,1,1,0,1,1,1,1,105.0,2007.25,0,67,0,0,3524,56280,True,False,False,False,False,False,True
0,0,59,1,0,0,0,0,0,0,0,0,19.35,1099.6,1,51,0,0,5084,54254,False,True,False,True,False,False,True
0,1,71,1,1,0,0,0,0,0,0,1,24.25,1732.95,0,30,1,0,5409,34447,False,True,False,True,True,False,False
1,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,1,68,0,0,3810,49474,True,False,False,False,False,True,False
0,1,57,1,0,1,1,0,1,0,0,1,59.75,3450.15,0,50,1,0,4012,46532,False,False,False,True,False,True,False
0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,1,60,0,0,5087,69974,False,False,False,False,False,False,False
1,1,20,1,1,0,1,0,1,1,1,0,107.05,2172.05,0,68,1,0,5328,46626,True,False,False,False,False,True,False
0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,1,30,0,0,3338,36057,True,False,False,False,False,False,True
0,1,5,1,1,0,1,0,1,0,0,1,85.4,401.1,1,51,1,0,3676,61623,True,False,False,False,False,True,False
0,1,52,1,1,0,1,1,0,1,1,1,105.05,5624.85,1,20,1,0,4839,33878,True,False,False,False,False,True,False
1,1,21,1,0,1,1,0,0,0,1,1,64.95,1339.8,0,79,1,0,4604,23444,False,False,False,False,False,False,False
0,0,14,0,0,0,0,1,1,1,1,1,55.0,771.95,0,47,0,0,4900,38041,False,False,False,False,False,True,False
0,0,5,1,0,0,1,0,0,0,0,0,50.55,244.75,0,24,0,0,2739,32718,False,False,False,False,False,False,False
0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,0,29,0,0,5377,23331,False,False,False,False,False,False,True
0,0,10,1,0,0,1,0,0,0,0,0,51.2,498.25,0,44,0,0,5765,48827,False,False,False,False,False,True,False
0,0,1,1,1,0,0,0,0,0,0,0,25.4,25.4,0,21,0,1,4556,45118,False,True,False,False,False,False,True
0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,0,24,0,0,5310,44099,False,False,False,False,False,False,True
0,1,18,1,0,0,0,1,0,1,1,0,95.15,1779.95,1,52,1,0,4643,30458,True,False,False,False,False,False,True
0,0,22,1,1,0,0,0,0,0,0,1,76.0,1783.6,0,64,0,0,2031,31622,True,False,True,False,True,False,False
0,0,20,1,0,0,0,0,0,0,0,1,44.35,927.15,0,35,0,0,3460,54382,False,False,False,False,False,True,False
0,1,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,41,1,0,4094,30635,True,False,False,False,False,True,False
1,0,8,1,0,0,1,0,0,0,0,1,74.5,606.55,1,66,0,0,4345,16486,True,False,False,False,False,True,False
0,0,10,1,0,0,0,0,0,0,0,1,44.85,435.4,1,34,0,0,4061,34902,False,False,False,False,True,False,False
1,0,24,1,1,0,0,0,0,0,0,1,76.1,1712.7,1,69,0,0,2018,34902,True,False,False,False,False,True,False
0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,0,24,0,0,2075,3133,False,False,True,False,False,False,True
0,1,23,1,0,0,1,1,1,0,0,0,86.8,1940.8,0,51,1,0,3200,74025,True,False,True,False,False,False,True
1,0,6,1,0,0,0,0,0,1,1,1,89.35,567.8,0,77,0,0,2578,71126,True,False,False,False,False,True,False
0,0,12,1,0,0,0,0,0,0,0,0,19.7,220.35,0,43,0,0,5715,12884,False,True,False,False,False,False,True
0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,0,44,0,0,5384,2606,False,True,False,False,False,False,True
0,1,71,1,0,0,0,1,0,0,0,0,76.05,5436.45,0,38,1,1,5841,9278,True,False,False,True,False,True,False
1,1,35,1,1,0,0,1,0,1,1,1,100.8,3437.5,0,73,1,0,3318,1587,True,False,False,False,False,True,False
0,1,40,1,1,0,0,1,0,1,1,1,74.55,3015.75,0,32,1,3,3718,727,False,False,False,False,False,True,False
0,0,1,1,0,1,0,0,0,0,0,1,73.6,73.6,1,21,0,0,2565,34902,True,False,False,False,False,False,True
0,0,23,1,0,0,0,0,0,1,1,1,64.9,1509.8,0,34,0,0,3314,26662,False,False,True,False,False,False,False
1,0,4,1,1,0,0,0,0,1,1,1,95.45,396.1,1,74,0,0,3677,34902,True,False,False,False,False,True,False
0,0,4,1,0,0,0,1,1,0,1,1,90.4,356.65,0,55,0,0,3314,8759,True,False,False,False,False,True,False
0,1,68,0,0,0,1,1,1,1,1,0,60.3,4109.0,0,44,1,0,4864,44652,False,False,False,True,True,False,False
0,0,38,1,1,0,1,0,0,0,0,1,81.85,3141.7,0,44,0,2,3571,24005,True,False,False,False,False,False,True
0,1,52,1,1,0,0,0,0,0,0,0,24.8,1229.1,0,42,1,3,5320,24961,False,True,False,True,False,False,True
1,1,32,1,1,0,0,0,0,0,0,1,74.9,2303.35,1,76,1,0,4105,34902,True,False,False,False,False,True,False
0,1,29,1,0,0,0,1,1,1,1,0,75.55,2054.4,0,60,1,0,5625,62355,False,False,False,True,False,False,True
1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,0,71,1,1,4036,1604,True,False,False,False,False,True,False
0,0,48,1,1,1,0,1,0,1,1,1,78.75,3682.45,0,51,0,0,2257,905,False,False,True,False,True,False,False
0,0,1,1,0,0,0,0,0,0,0,1,19.25,19.25,0,34,0,0,4745,56100,False,True,False,False,False,False,False
0,0,22,1,0,1,0,0,1,0,1,1,89.05,1886.25,0,40,0,0,5479,7863,True,False,False,False,False,True,False
0,0,43,1,1,1,1,1,1,1,1,0,115.05,4895.1,0,25,0,0,4115,91,True,False,False,True,True,False,False
1,1,5,1,0,0,0,0,0,0,0,1,69.35,341.6,0,67,1,0,5437,3849,True,False,False,False,False,True,False
0,0,5,1,0,0,0,0,0,1,0,1,80.6,415.55,1,30,0,0,5715,34902,True,False,False,False,False,True,False
0,1,51,1,1,1,1,0,1,1,1,0,110.05,5686.4,0,23,1,0,5604,10375,True,False,True,False,True,False,False
0,0,71,1,0,0,0,0,0,0,0,1,19.9,1355.1,0,49,0,0,5308,35582,False,True,False,True,True,False,False
0,1,38,1,0,1,1,0,1,1,1,0,80.3,3058.65,1,55,1,0,2071,34902,False,False,True,False,True,False,False
1,1,24,1,0,0,0,1,0,1,1,1,93.15,2231.05,1,77,1,0,2212,34902,True,False,False,False,False,True,False
0,1,35,1,1,0,0,0,1,1,0,1,91.5,3236.35,0,64,1,0,3617,40995,True,False,False,False,True,False,False
1,0,54,1,1,1,1,0,1,1,1,0,82.45,4350.1,1,70,0,0,4149,34902,False,False,True,False,False,False,False
0,1,72,0,0,0,1,1,1,1,1,1,60.0,4264.0,0,63,1,0,5471,61872,False,False,False,True,False,True,False
0,0,1,1,0,0,0,0,0,0,0,1,44.8,44.8,0,40,0,0,2269,47126,False,False,False,False,False,True,False
0,1,9,1,0,1,0,0,0,0,0,0,48.6,422.3,0,31,1,0,4562,49281,False,False,True,False,False,False,True
0,0,69,0,0,1,1,0,1,1,1,1,60.05,4176.7,0,62,0,0,5388,43436,False,False,False,True,False,False,False
0,1,52,1,1,0,1,0,1,1,1,1,102.7,5138.1,0,30,1,0,4044,48690,True,False,False,False,True,False,False
1,1,11,1,0,0,0,0,1,1,0,1,82.9,880.05,0,68,1,0,4413,42239,True,False,False,False,False,True,False
1,0,2,1,0,0,0,0,0,0,0,1,70.35,139.05,1,74,0,0,2671,34902,True,False,False,False,False,True,False
1,1,28,0,0,0,0,0,0,1,0,1,35.9,973.65,0,75,1,3,5444,3577,False,False,False,False,False,True,False
1,0,17,1,1,0,0,1,0,0,0,1,82.65,1470.05,0,79,0,0,3754,42617,True,False,False,False,True,False,False
0,1,35,1,0,0,0,0,0,0,0,1,19.85,739.35,0,37,1,1,4177,42277,False,True,False,True,False,False,True
0,0,8,1,0,0,0,0,0,0,0,1,19.2,161.95,0,31,0,0,5272,98239,False,True,True,False,False,False,True
0,0,46,1,1,0,1,1,0,1,0,1,94.9,4422.95,0,31,0,0,5316,52895,True,False,True,False,True,False,False
0,0,7,1,1,0,0,0,0,0,0,1,73.85,511.25,1,29,0,0,2473,34902,True,False,False,False,False,True,False
0,0,2,1,1,0,0,1,0,0,0,0,80.6,155.8,1,54,0,0,2683,34902,True,False,False,False,False,False,True
0,1,68,1,1,0,1,1,1,0,1,1,75.8,5293.95,1,63,1,0,4903,34902,False,False,True,False,False,False,False
0,0,43,1,1,0,1,1,0,1,1,1,104.6,4759.85,1,24,0,0,5250,34902,True,False,False,True,False,True,False
0,0,68,1,1,1,1,1,1,1,1,1,88.15,6148.45,0,63,0,0,5531,47969,False,False,False,True,False,True,False
0,0,36,1,0,0,1,0,0,1,1,1,94.8,3565.65,0,20,0,0,2807,33104,True,False,False,False,True,False,False
0,1,63,1,1,0,1,1,0,1,1,1,103.4,6603.0,1,61,1,0,4352,34902,True,False,False,False,False,True,False
1,0,32,1,0,0,1,0,1,0,0,0,54.65,1830.1,0,69,0,0,4045,7615,False,False,False,False,False,False,False
0,1,71,1,1,1,1,1,1,1,1,0,85.75,6223.8,0,59,1,0,4487,52664,False,False,False,True,True,False,False
0,1,66,1,1,1,1,1,0,0,0,1,67.45,4508.65,0,22,1,1,4172,1143,False,False,False,False,False,False,False
0,0,63,1,0,0,0,0,0,0,0,0,20.5,1328.15,0,50,0,0,5997,53510,False,True,True,False,False,False,True
0,0,41,1,0,0,0,0,0,0,0,1,20.25,865.0,0,39,0,0,3972,12173,False,True,True,False,True,False,False
1,0,1,1,1,0,0,0,0,0,0,1,72.1,72.1,0,72,0,0,4432,6760,True,False,False,False,False,True,False
0,0,2,1,0,0,0,0,0,1,1,1,90.4,168.2,1,47,0,0,4157,34902,True,False,False,False,False,True,False
0,1,70,1,0,0,0,0,0,0,0,0,19.45,1303.5,0,26,1,0,5540,62036,False,True,False,True,False,False,False
0,0,23,0,0,0,0,0,0,1,1,1,44.95,996.85,0,47,0,0,3248,44692,False,False,False,False,False,True,False
1,1,64,1,0,1,1,1,0,0,1,0,97.0,6430.9,0,69,1,0,4053,1205,True,False,True,False,False,False,False
0,1,37,1,1,1,0,1,1,0,0,1,62.8,2278.75,0,57,1,0,5229,1072,False,False,False,True,True,False,False
0,0,17,1,0,0,0,0,0,0,0,0,44.6,681.4,0,27,0,0,2130,27505,False,False,True,False,False,False,True
1,0,7,1,0,0,0,0,0,1,1,1,89.15,574.35,0,72,0,0,2415,47140,True,False,False,False,False,True,False
0,1,4,1,1,0,1,1,0,0,0,1,84.8,371.9,1,26,1,0,4939,34902,True,False,False,False,False,False,False
1,0,21,0,0,1,0,0,0,1,0,1,41.9,840.1,1,77,0,0,4778,34902,False,False,False,False,False,True,False
0,0,10,1,0,0,0,0,0,0,1,1,80.25,846.0,1,40,0,0,3598,34902,True,False,False,False,False,False,False
1,0,16,1,1,1,0,0,0,0,0,1,54.1,889.0,0,70,0,0,2276,18525,False,False,False,False,False,True,False
0,1,64,1,1,0,1,0,1,1,1,1,105.25,6823.4,0,29,1,0,5682,27959,True,False,False,True,False,True,False
1,1,27,0,0,1,0,0,0,0,0,0,30.75,805.1,1,71,1,0,2927,34902,False,False,False,False,True,False,False
0,1,42,1,1,1,0,0,0,1,1,0,97.1,4016.75,0,62,1,0,2170,46086,True,False,True,False,False,True,False
0,0,5,1,0,0,0,0,0,0,0,0,20.2,83.75,0,59,0,1,5169,24169,False,True,False,False,False,False,True
0,0,41,1,0,0,1,0,1,1,1,1,98.8,3959.15,0,64,0,0,5584,46828,True,False,False,True,False,False,False
0,1,58,1,0,0,0,1,0,0,0,0,50.3,2878.55,0,61,1,0,5232,47431,False,False,True,False,True,False,False
0,0,47,1,0,0,0,0,0,0,0,1,20.55,945.7,0,34,0,0,5404,66838,False,True,False,True,False,False,True
0,0,18,1,0,0,0,0,1,0,0,1,75.9,1373.05,0,51,0,0,4668,56887,True,False,False,False,False,False,False
0,0,5,1,0,0,0,1,0,1,1,0,96.5,492.55,1,54,0,0,5383,34902,True,False,False,False,False,False,False
0,1,23,1,0,1,0,0,0,0,1,1,59.95,1406.0,0,25,1,0,5379,51213,False,False,False,False,False,False,False
0,0,1,1,0,0,0,0,0,0,0,0,19.15,19.15,0,35,0,0,2577,24093,False,True,False,False,False,False,True
0,1,71,1,1,0,0,1,0,1,1,1,98.65,6962.85,0,60,1,0,5101,21866,True,False,True,False,True,False,False
0,1,72,1,1,1,1,1,1,1,1,1,112.6,8126.65,0,47,1,1,6486,25569,True,False,False,True,True,False,False
0,1,33,1,0,0,0,0,0,0,0,0,20.6,690.25,0,63,1,0,5212,4258,False,True,True,False,False,False,True
0,0,2,1,1,0,0,0,0,1,0,1,85.65,181.5,1,22,0,0,3878,34902,True,False,False,False,False,True,False
0,0,24,0,0,1,0,0,1,0,0,0,35.75,830.8,0,44,0,0,5531,25232,False,False,False,True,False,False,True
0,1,56,1,1,0,1,1,1,0,1,1,99.75,5608.4,0,45,1,0,5926,30206,True,False,True,False,True,False,False
0,0,37,1,0,0,1,0,0,1,1,1,96.1,3646.8,0,28,0,0,2640,74232,True,False,False,False,True,False,False
0,0,43,1,1,0,1,1,1,1,1,0,85.1,3662.25,0,29,0,0,2319,20046,False,False,True,False,True,False,False
0,0,1,0,0,0,0,0,0,0,0,0,25.35,25.35,0,31,0,0,4193,42733,False,False,False,False,False,False,True
0,1,25,1,1,0,0,1,1,1,1,1,104.95,2566.5,1,48,1,0,3642,34902,True,False,False,False,False,False,False
0,0,61,1,1,1,1,1,1,1,1,0,89.65,5308.7,0,52,0,0,6149,28201,False,False,False,True,False,True,False
0,0,17,1,1,0,0,1,1,0,0,0,86.75,1410.25,0,41,0,0,5863,29283,True,False,True,False,False,True,False
0,1,41,1,0,0,1,1,1,0,0,1,86.2,3339.05,0,53,1,0,5325,36351,True,False,True,False,False,False,False
0,0,1,1,0,0,1,0,0,0,0,0,50.65,50.65,1,26,0,0,2431,34902,False,False,False,False,False,False,True
1,1,72,0,0,1,1,1,1,1,1,1,64.8,4732.35,0,78,1,0,4886,28488,False,False,False,True,False,False,False
0,0,1,1,1,0,1,0,0,0,1,1,90.85,90.85,1,64,0,0,3424,34902,True,False,False,False,True,False,False
0,0,48,1,1,0,1,1,0,1,1,1,108.1,5067.45,0,59,0,0,5994,2743,True,False,False,True,False,False,False
1,1,11,1,0,0,0,0,0,0,0,0,19.95,214.75,1,79,1,0,5888,34902,False,True,False,False,False,False,True
1,1,55,1,1,0,1,1,0,0,0,1,85.45,4874.7,1,66,1,0,5502,34902,True,False,False,False,False,True,False
0,0,42,0,0,1,1,1,1,0,1,1,54.75,2348.45,0,51,0,0,3179,25859,False,False,True,False,False,True,False
0,0,44,1,1,0,0,1,0,0,1,1,90.4,4063.0,0,50,0,0,4751,17721,True,False,False,False,False,False,True
0,0,1,1,0,0,0,0,0,0,0,0,44.0,44.0,0,62,0,2,4020,24659,False,False,False,False,False,True,False
0,0,27,1,1,0,0,0,0,1,1,1,95.6,2595.25,0,49,0,0,2026,23394,True,False,False,False,False,False,False
1,1,27,1,1,0,1,1,1,1,1,1,84.8,2309.55,0,77,1,0,5352,2355,False,False,False,False,False,False,False
1,0,2,1,0,0,0,0,0,0,0,1,44.3,89.3,0,73,0,0,3805,27804,False,False,False,False,False,True,False
0,0,19,1,0,0,0,0,0,0,0,0,19.9,367.55,0,47,0,0,3245,7857,False,True,False,False,False,False,True
1,1,42,1,1,0,0,0,0,1,1,1,95.05,3944.5,0,76,1,0,2677,43141,True,False,False,False,False,True,False
0,0,66,1,1,1,1,1,1,1,1,1,90.05,5965.95,0,61,0,0,5813,23170,False,False,False,True,True,False,False
1,1,33,1,1,1,0,1,1,1,1,1,109.9,3694.7,0,78,1,0,5655,964,True,False,False,False,False,False,False
0,0,34,1,0,0,1,0,0,0,0,1,73.95,2524.45,1,63,0,0,5795,34902,True,False,False,False,True,False,False
1,0,33,0,0,0,0,1,1,1,1,1,54.6,1803.7,0,74,0,0,5322,5529,False,False,False,False,False,True,False
0,1,23,1,0,0,0,0,0,0,0,0,20.05,415.1,0,44,1,0,3742,1564,False,True,True,False,False,False,True
0,0,32,1,0,0,0,0,0,0,0,0,19.75,624.15,0,46,0,0,4691,43712,False,True,True,False,False,False,False
0,0,11,1,0,0,0,0,0,0,0,0,20.05,237.7,0,52,0,0,5355,3535,False,True,True,False,True,False,False
0,1,69,1,1,0,0,1,0,1,1,1,99.45,7007.6,1,30,1,0,4020,34902,True,False,False,False,True,False,False
0,1,68,1,0,1,0,0,1,0,0,0,55.9,3848.8,0,49,1,0,5160,14546,False,False,True,False,False,False,False
0,0,20,1,0,0,0,0,0,0,0,1,19.7,419.4,0,62,0,0,2120,8141,False,True,False,True,False,False,True
0,0,72,1,0,0,0,0,0,0,0,1,19.8,1468.75,0,39,0,0,5368,23971,False,True,False,True,True,False,False
0,1,60,1,1,1,0,1,0,1,0,1,95.4,5812.0,0,59,1,0,4149,8768,True,False,True,False,False,False,False
1,1,32,1,0,0,1,0,0,1,1,1,93.95,2861.45,0,71,1,1,2844,3499,True,False,False,False,False,False,True
0,0,1,1,0,0,0,0,0,0,0,1,19.9,19.9,1,59,0,0,3351,34902,False,True,False,False,False,False,True
0,0,1,1,0,0,0,0,0,0,0,1,19.6,19.6,1,52,0,0,3448,34902,False,True,False,False,False,False,True
1,0,3,1,1,0,1,0,0,0,0,1,81.35,233.7,1,77,0,0,2818,34902,True,False,False,False,False,True,False
0,1,46,1,1,0,0,0,0,0,0,1,24.45,1066.15,0,55,1,0,2438,29340,False,True,True,False,False,False,False
0,1,29,1,1,0,0,0,0,0,0,1,74.95,2149.05,0,62,1,0,3483,24924,True,False,False,False,False,True,False
0,0,51,1,1,0,1,1,1,0,0,1,87.35,4473.0,0,21,0,0,4899,18884,True,False,False,False,False,True,False
1,1,48,1,0,0,0,0,0,0,0,1,70.65,3545.05,0,72,1,0,5523,291,True,False,False,False,False,False,False
0,1,16,1,0,0,1,0,0,0,0,0,73.25,1195.75,0,58,1,1,3624,131,True,False,False,False,False,False,False
0,1,70,1,1,0,1,1,1,0,1,1,98.7,6858.9,0,23,1,0,5582,354,True,False,False,True,False,False,False
0,1,40,1,1,0,0,0,0,0,0,1,24.8,1024.7,0,27,1,2,3021,12465,False,True,False,True,False,False,True
0,1,22,1,0,0,1,0,0,0,1,0,83.3,1845.9,1,23,1,0,3804,1632,True,False,False,False,False,True,False
1,0,1,1,0,0,0,1,0,0,0,1,75.3,75.3,1,80,0,0,4902,17018,True,False,False,False,False,False,False
0,1,5,1,1,0,0,0,0,0,0,1,24.3,132.25,0,41,1,3,3181,799,False,True,False,False,False,False,True
0,0,7,1,0,0,0,0,0,0,0,1,69.85,515.45,0,61,0,0,5501,6242,True,False,False,False,False,False,False
0,0,29,1,1,0,1,1,1,0,1,0,100.55,2830.45,0,46,0,0,3055,48690,True,False,True,False,True,False,False
0,1,44,1,1,0,0,0,0,0,0,0,25.7,1110.5,0,54,1,0,3037,14104,False,True,True,False,False,False,True
0,0,10,0,0,1,1,1,0,0,0,0,40.7,449.3,0,31,0,0,2164,48690,False,False,False,False,False,False,False
1,1,55,1,1,0,0,0,0,0,0,0,51.65,2838.55,0,75,1,0,4763,2388,False,False,False,False,False,False,False
1,1,52,1,1,0,1,1,0,1,1,1,105.1,5376.4,0,79,1,0,4621,805,True,False,True,False,False,False,False
0,1,10,1,1,0,0,0,0,0,1,0,85.95,858.6,0,20,1,2,4922,3663,True,False,False,False,False,True,False
0,0,18,1,1,0,0,0,0,0,0,1,75.6,1395.05,0,27,0,0,4030,20486,True,False,False,False,False,False,False
0,1,68,1,1,1,0,0,1,0,0,0,58.25,3975.7,0,49,1,0,4620,2182,False,False,True,False,False,False,False
0,1,61,1,0,0,0,0,0,0,0,1,19.4,1182.55,1,22,1,0,4221,18980,False,True,False,False,False,False,True
0,1,72,0,0,1,1,1,1,1,1,1,65.2,4784.45,0,56,1,0,5092,42,False,False,False,True,True,False,False
0,0,2,1,0,1,0,1,0,0,0,0,53.45,119.5,0,30,0,0,3477,301,False,False,False,False,False,True,False
0,0,12,1,0,0,0,0,0,0,0,1,45.4,518.9,1,49,0,0,2887,42239,False,False,False,False,False,False,False
0,1,41,1,0,0,0,0,0,0,0,1,19.75,899.45,0,21,1,0,2011,28819,False,True,False,True,False,True,False
0,0,26,0,0,0,0,1,1,1,0,1,44.45,1183.8,0,46,0,0,3080,904,False,False,False,False,True,False,False
0,1,36,1,0,0,0,0,0,0,0,0,20.85,720.05,0,26,1,0,5744,9465,False,True,True,False,False,False,False
0,1,72,1,1,1,1,1,1,1,1,1,114.05,8468.2,0,52,1,0,4842,31293,True,False,False,True,True,False,False
0,1,35,1,1,0,0,0,1,0,1,1,89.85,3161.2,0,30,1,0,4945,11024,True,False,False,False,False,False,False
0,0,1,1,0,0,0,1,1,0,0,0,55.05,55.05,0,59,0,0,2962,9899,False,False,False,False,False,False,True
0,1,16,1,1,1,0,1,1,1,1,1,112.95,1882.55,0,49,1,1,2683,5447,True,False,False,False,False,True,False
1,0,49,1,1,1,0,0,0,1,1,0,101.55,5070.4,0,76,0,0,5348,25995,True,False,False,False,True,False,False
0,1,54,1,1,1,1,1,1,1,1,1,114.65,6049.5,0,63,1,0,4488,7334,True,False,True,False,False,False,True
0,0,18,1,1,1,0,0,0,0,1,0,64.8,1166.7,0,45,0,3,2466,455,False,False,False,False,False,True,False
0,1,36,1,0,0,0,0,0,0,1,0,80.4,2937.65,0,59,1,0,5544,52202,True,False,False,False,False,True,False
0,0,60,1,1,0,1,1,0,1,1,1,105.9,6396.45,1,20,0,0,4105,10484,True,False,False,False,False,True,False
0,0,1,1,0,0,0,0,0,0,0,0,69.55,69.55,1,54,0,0,2792,678,True,False,False,False,False,False,True
0,1,52,1,1,0,0,0,0,0,0,1,25.05,1270.25,0,30,1,0,5674,443,False,True,False,True,False,False,False
0,1,8,1,0,0,0,1,0,1,1,1,94.75,759.55,0,26,1,3,5505,115,True,False,False,False,False,True,False
0,1,72,1,0,1,1,0,1,1,1,0,105.5,7611.55,0,47,1,0,5534,414,True,False,False,True,False,False,False
0,0,64,1,1,0,0,0,0,0,0,0,24.7,1642.75,0,53,0,0,5655,82630,False,True,True,False,False,False,True
1,0,22,1,0,1,0,1,1,0,1,1,69.75,1545.4,0,78,0,0,3509,54586,False,False,False,False,False,False,True
