LoyaltyID,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Age,Married,Number of Dependents,Satisfaction Score,CLTV,Churn Category,Churn Reason,Zip Code,Population
422666,6207-WIOLX,No,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,27,Yes,0,1,4190,Attitude,Attitude of support person,90704,3699
767230,8587-XYZSF,No,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,60,No,0,5,6064,,,90706,72893
194131,3091-FYHKI,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,64,No,0,3,2301,Dissatisfaction,Network reliability,90710,24660
186144,2372-HWUHI,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,45,No,0,3,2570,Other,Don't know,90712,30173
876741,7799-LGRDP,No,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,42,No,0,4,2017,,,90713,27563
735051,7850-VWJUU,No,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,37,No,0,4,2221,,,90715,20890
954587,3774-VBNXY,No,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,23,Yes,0,5,4557,,,90716,14852
119634,6217-KDYWC,No,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,58,No,0,3,4393,,,90717,21065
387650,0390-DCFDQ,Yes,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,76,Yes,2,2,3964,Other,Don't know,90720,21343
451983,3146-MSEGF,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,71,Yes,0,3,6102,,,90723,55306
385977,4080-OGPJL,No,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,53,No,0,1,2662,Other,Don't know,90731,58639
720557,1095-WGNGG,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,35,Yes,0,4,6311,,,90732,21279
612848,2636-SJDOU,No,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,34,No,0,3,5044,,,90740,24180
547995,1131-QQZEB,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,66,Yes,0,3,4329,,,90742,1107
502615,5716-EZXZN,No,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,56,Yes,0,3,5878,,,90743,174
236990,6837-BJYDQ,No,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,42,No,0,5,2543,,,90744,53323
876426,2135-RXIHG,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,63,No,0,1,2600,Competitor,Competitor had better devices,90745,55486
589389,6440-DKQGE,No,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,52,No,0,5,4320,,,90746,25566
651326,3466-BYAVD,No,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,50,Yes,1,4,3128,,,90802,38427
672168,3780-YVMFA,No,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,33,Yes,1,3,3123,,,90803,31352
182600,3874-EQOEP,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,32,No,4,1,2786,Competitor,Competitor had better devices,90804,43467
799690,1679-JRFBR,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,27,Yes,0,4,5192,,,90805,91664
957193,9073-ZZIAY,No,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,51,Yes,0,4,5769,,,90806,49647
533783,3077-RSNTJ,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,29,Yes,3,3,4293,,,90807,31556
654270,6551-GNYDG,No,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,33,Yes,1,5,2563,,,90808,37417
579279,9167-APMXZ,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,23,No,0,3,3549,,,90810,35656
668316,2749-CTKAJ,No,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,37,Yes,0,5,2173,,,90813,63136
935905,6371-NZYEG,No,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,38,Yes,0,4,5511,,,90814,19034
909340,7554-NEWDD,No,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,44,No,0,5,3611,,,90815,38902
149991,8992-VONJD,No,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,63,No,1,3,5156,,,90822,425
115522,0867-MKZVY,No,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,26,Yes,1,1,5719,Price,Price too high,91001,36243
760859,4482-EWFMI,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,54,No,0,5,3056,,,91006,30028
733608,4648-YPBTM,No,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,35,No,0,4,5644,,,91007,30933
233392,2907-ILJBN,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,21,Yes,0,3,4047,,,91010,27414
110125,6345-FZOQH,No,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,40,Yes,0,5,5570,,,91011,20200
372328,3376-BMGFE,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,Yes,42,No,1,1,4287,Dissatisfaction,Product dissatisfaction,91016,41067
530425,5997-OPVFA,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,39,Yes,0,4,6212,,,91020,7527
502482,3445-HXXGF,Yes,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,66,Yes,0,1,5444,Dissatisfaction,Service dissatisfaction,91024,10558
395046,1159-WFSGR,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,59,Yes,2,4,3990,,,91030,23984
942902,7654-YWJUF,No,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,61,Yes,0,3,4382,,,91040,18752
165443,1875-QIVME,No,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,26,Yes,3,3,4690,Attitude,Attitude of support person,91042,26753
189611,6727-IOTLZ,No,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,48,Yes,0,3,2564,,,91101,16812
939846,0691-JVSYA,No,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,24,Yes,0,1,4328,Competitor,Competitor had better devices,91103,27891
483811,5918-VUKWP,No,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,61,No,0,3,5358,,,91104,38460
674370,1744-JHKYS,No,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,49,Yes,0,4,3421,,,91105,10253
742543,2656-FMOKZ,Yes,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,70,No,2,2,5717,Dissatisfaction,Limited range of services,91106,23742
535892,2070-FNEXE,Yes,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,77,No,2,2,4419,Price,Lack of affordable download/upload speed,91107,32369
580232,5947-SGKCL,No,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,19,Yes,3,3,2721,,,91108,13158
429119,3712-PKXZA,No,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,No,22,Yes,0,4,5110,,,91201,23981
779486,6317-YPKDH,No,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,54,No,0,1,4534,Competitor,Competitor had better devices,91202,21990
415067,6582-OIVSP,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,25,No,0,5,3575,,,91203,14493
342060,9367-WXLCH,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,51,No,2,2,2152,Price,Extra data charges,91204,17015
472246,5524-KHNJP,No,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,35,Yes,0,3,5344,,,91205,41390
246628,1918-ZBFQJ,No,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,48,No,3,1,5142,Competitor,Competitor had better devices,91206,31297
463719,1024-GUALD,No,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,29,Yes,0,1,4851,Dissatisfaction,Product dissatisfaction,91207,9864
921899,4827-USJHP,No,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,45,No,0,4,2764,,,91208,16910
605052,8167-GJLRN,No,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,19,No,0,4,3108,,,91214,29110
467635,0956-SYCWG,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,61,No,0,3,2024,,,91301,25303
186454,8017-UVSZU,No,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,62,Yes,0,5,3359,,,91302,23661
902627,7100-FQPRV,No,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,24,Yes,0,3,4106,,,91303,23519
292775,2472-OVKUP,No,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531.0,Yes,39,Yes,2,2,2283,Dissatisfaction,Service dissatisfaction,91304,49242
975153,2984-RGEYA,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,38,Yes,0,4,5325,,,91306,43857
113529,9680-NIAUV,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,42,Yes,0,4,5945,,,91307,23637
743999,2146-EGVDT,No,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,33,Yes,0,3,4149,,,91311,35325
322613,2604-IJPDU,No,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,32,Yes,0,3,4382,,,91316,27614
206921,9178-JHUVJ,No,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,19,Yes,3,3,4634,,,91320,37779
998790,6168-YBYNP,No,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,19,No,0,5,6047,,,91321,30742
868830,7255-SSFBC,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,42,Yes,3,4,4099,,,91324,25751
194764,3645-DEYGF,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,No,29,No,1,5,3358,,,91325,32307
731510,9323-HGFWY,No,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,55,Yes,0,3,3795,,,91326,28067
520576,8544-GOQSH,No,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,51,No,0,5,4400,,,91331,97318
204477,3363-DTIVD,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No,55,Yes,3,3,5010,,,91335,68018
307982,7018-WBJNK,No,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,55,No,3,3,5566,,,91340,33389
817102,9142-KZXOP,No,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,41,No,0,3,2053,,,91342,81986
184747,7674-YTAFD,No,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,64,No,0,3,3118,,,91343,57017
809587,6348-SNFUS,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,30,Yes,0,3,4556,,,91344,48867
377518,1285-OKIPP,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,62,No,3,2,3394,Attitude,Attitude of support person,91345,17112
891105,7825-ECJRF,No,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,43,No,1,1,3764,Dissatisfaction,Network reliability,91350,40077
894742,1347-KTTTA,No,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,22,Yes,0,3,6398,,,91351,59259
798012,7841-TZDMQ,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,19,No,0,3,2667,Other,Don't know,91352,46639
611526,4195-NZGTA,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No,40,No,0,4,5858,,,91354,17846
108844,7157-SMCFK,No,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,No,32,No,2,4,5411,,,91355,24977
677704,4709-LKHYG,No,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No,23,Yes,0,5,3800,,,91356,27424
869283,2504-DSHIH,Yes,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No,66,Yes,0,3,5788,,,91360,42526
184490,0699-NDKJM,No,Yes,No,57,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No,45,Yes,0,3,4115,,,91361,18735
578118,9286-BHDQG,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,No,46,Yes,0,4,5041,,,91362,33057
594626,0230-WEQUW,No,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,38,Yes,0,4,5500,,,91364,25988
341932,2040-LDIWQ,No,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,No,51,Yes,0,5,5256,,,91367,36123
400985,6496-JDSSB,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,24,No,0,4,2165,,,91377,14814
883095,9408-SSNVZ,No,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,268.35,Yes,39,No,2,2,2227,Other,Don't know,91381,9937
399179,4443-EMBNA,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1836.9,No,55,Yes,0,3,4642,,,91384,22177
405531,6469-MRVET,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,20.2,No,32,Yes,0,5,4160,,,91401,40376
681081,0742-MOABM,No,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,179.35,Yes,50,Yes,0,2,3394,Competitor,Competitor made better offer,92028,42239
875295,5961-VUSRV,No,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,219.35,No,53,No,0,5,4451,,,91403,22085
548704,6778-JFCMK,No,No,No,24,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.6,1288.75,No,28,No,0,3,4806,,,91405,51348
952094,6341-JVQGF,No,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,2545.75,No,26,Yes,0,4,5643,,,91406,50047
406165,2232-DMLXU,No,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,55.2,Yes,22,Yes,0,2,3638,Dissatisfaction,Poor expertise of online support,91411,23646
894532,4811-JBUVU,No,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,2723.15,No,62,No,0,3,3233,,,91423,29387
644216,0945-TSONX,No,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,No,22,Yes,0,3,5698,,,91436,13129
978617,2651-ZCBXV,No,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.0,5760.65,No,49,No,0,3,6370,,,91501,18112
195368,3316-UWXUY,No,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,4747.5,No,64,No,0,4,6367,,,91502,11517
456033,8937-RDTHP,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,84.6,Yes,40,No,1,2,2484,Dissatisfaction,Poor expertise of phone support,91504,25882
215521,7083-MIOPC,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,1566.9,No,62,No,0,4,5733,,,91505,29245
495136,1984-GPTEH,No,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,702.0,No,47,No,0,4,5491,,,91506,18539
581131,1251-KRREG,No,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,114.1,Yes,22,No,0,3,2556,Price,Price too high,91601,36625
467510,0621-JFHOL,No,No,No,10,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.6,299.05,No,41,No,0,3,3180,,,91602,16996
698011,9903-LYSAB,No,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,1305.95,No,42,Yes,0,4,4283,,,91604,26157
663573,0094-OIFMO,Yes,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,Yes,78,No,1,1,5980,Dissatisfaction,Product dissatisfaction,91605,57146
813388,9227-UAQFT,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,284.35,No,40,No,0,5,4272,,,91606,45358
434125,7301-ABVAD,No,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,No,37,No,0,3,4530,,,91607,27453
436017,6614-FHDBO,No,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,7878.3,No,49,No,0,3,4551,,,91701,39064
477362,7576-ASEJU,No,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,3187.65,No,38,Yes,0,4,5246,,,91702,57775
490479,9058-HRZSV,Yes,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,6126.15,No,77,Yes,0,4,5348,,,91706,76890
386744,4522-AKYLR,Yes,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,731.3,No,68,No,0,4,5557,,,91709,66754
610687,0221-WMXNQ,Yes,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,273.4,No,66,No,0,3,4033,,,91710,75319
158626,0303-UNCIP,No,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65.0,2531.8,No,35,No,0,4,5043,,,91711,34716
118595,9947-OTFQU,Yes,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,1074.3,Yes,65,No,0,1,4616,Competitor,Competitor had better devices,91722,33817
514451,0322-YINQP,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,48.55,Yes,37,No,0,1,5687,Attitude,Attitude of support person,91723,17554
816705,0959-WHOKV,No,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,4298.45,No,28,No,0,3,2887,,,91724,25068
186020,4075-JFPGR,No,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,4619.55,No,27,Yes,0,3,5561,,,91730,51970
816810,4629-NRXKX,No,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,147.15,Yes,47,Yes,0,1,5687,Dissatisfaction,Network reliability,91731,30211
304704,9514-JDSKI,Yes,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,40.2,Yes,77,Yes,0,2,5828,Dissatisfaction,Limited range of services,91732,62660
